Town,Name,Address,Phone,Website
Cardiff,Manor Parc Hotel,"Thornhill Rd, Cardiff, Thornhill CF14 9UA, UK",029 2069 3723,http://www.manorparc.com/
Cardiff,Lincoln House Hotel,"118-120 Cathedral Rd, Pontcanna, Cardiff CF11 9LQ, UK",029 2039 5558,http://lincolnhotel.co.uk/
Cardiff,Future Inn Cardiff Bay,"Hemingway Rd, Cardiff CF10 4AU, UK",029 2048 7111,https://www.futureinns.co.uk/cardiff/
Cardiff,easyHotel Cardiff City Centre,"1-3 Fitzalan Pl, Cardiff CF24 0ED, UK",029 2280 2180,https://www.easyhotel.com/hotels/united-kingdom/cardiff/cardiff-city-centre?utm_source=google&utm_medium=organic&utm_campaign=GMB-owned-cardiff-city-centre
Cardiff,Leonardo Hotel Cardiff,"1 Park Pl, Cardiff CF10 3DN, UK",0161 774 2983,https://www.leonardo-hotels.com/cardiff/leonardo-hotel-cardiff
Cardiff,Holiday Inn Cardiff City Centre by IHG,"Castle St, Cardiff CF10 1XD, UK",0371 942 9240,https://www.ihg.com/holidayinn/hotels/gb/en/cardiff/cdfcy/hoteldetail?cm_mmc=GoogleMaps-_-HI-_-GB-_-CDFCY
Cardiff,Premier Inn Cardiff City Centre (Stadium) hotel,"Custom House St, Cardiff CF10 1AP, UK",0333 321 1262,https://www.premierinn.com/gb/en/hotels/wales/glamorgan/cardiff/cardiff-city-centre-stadium.html?cid=GLBC_CARSTA
Cardiff,Premier Inn Cardiff Bay hotel,"Bute Pl, Cardiff CF10 4AA, UK",0871 527 8000,https://www.premierinn.com/gb/en/hotels/wales/glamorgan/cardiff/cardiff-bay.html?cid=GLBC_CARBAY
Cardiff,Holiday Inn Express Cardiff Bay by IHG,"Longueil Cl, Schooner Way, Cardiff CF10 4EE, UK",029 2044 9000,https://www.ihg.com/holidayinnexpress/hotels/gb/en/cardiff/cdfba/hoteldetail?cm_mmc=GoogleMaps-_-EX-_-GB-_-CDFBA
Cardiff,ZIP by Premier Inn Cardiff,"Ipswich Rd, Cardiff CF23 9AQ, UK",0333 777 3979,https://www.premierinn.com/gb/en/hotels/wales/glamorgan/cardiff/zip-cardiff.html?cid=GLBC_CARROA
Cardiff,Travelodge Cardiff Central,"Imperial Gate, St Mary St, Cardiff CF10 1FA, UK",029 2039 8737,https://www.travelodge.co.uk/hotels/81/cardiff-central-hotel?utm_source=google&utm_medium=GHA_Organic&utm_campaign=GHA_Cardiff%20Central&WT.tsrc=GHA_Organic
Cardiff,Clayton Hotel Cardiff,"St Mary St, Cardiff CF10 1GD, UK",029 2066 8866,https://ad.doubleclick.net/ddm/trackclk/N1074062.3844254CLAYTONHOTELS-OR/B24186235.278861590;dc_trk_aid=472862582;dc_trk_cid=135199307;dc_lat=;dc_rdid=;tag_for_child_directed_treatment=;tfua=;ltd=;dc_tdv=1
Cardiff,Parador 44,"14 Quay St., Cardiff CF10 1EA, UK",029 2002 0039,https://grupo44.co.uk/parador44/
Cardiff,Royal Hotel Cardiff by Belvilla,"88 St Mary St, Cardiff CF10 1DW, UK",020 4587 8555,https://www.oyorooms.com/361198/
Cardiff,Park Plaza Cardiff,"Greyfriars Rd, Cardiff CF10 3AL, UK",029 2011 1111,https://www.radissonhotels.com/en-us/hotels/park-plaza-cardiff
Cardiff,"Holiday Inn Cardiff - North M4, JCT.32 by IHG","Merthyr Rd, Cardiff CF15 7AD, UK",029 2052 2262,https://www.ihg.com/holidayinn/hotels/gb/en/cardiff/cwlcn/hoteldetail?cm_mmc=GoogleMaps-_-HI-_-GB-_-CWLCN
Cardiff,Four Points Flex by Sheraton Cardiff,"Station Approach, Saunders Rd, Cardiff CF10 1RH, UK",029 2047 8747,https://www.marriott.com/en-us/hotels/cwlsu-four-points-flex-cardiff/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0
Cardiff,The Riverhouse,"59 Fitzhamon Embankment, Cardiff CF11 6AN, UK",029 2010 5590,https://www.icardiff.co.uk/riverhouse/
Cardiff,Tanes Hotel,"148 Newport Rd, Cardiff CF24 1DJ, UK",029 2049 3898,http://www.taneshotel.co.uk/
Cardiff,Elgano Guest House,"58 Cathedral Rd, Pontcanna, Cardiff CF11 9LL, UK",029 2034 4060,https://elgano.co.uk/guest-house/
Cardiff,ML Lodge,"108 St Mary St, Cardiff CF10 1DX, UK",029 2037 3510,http://www.mllodge.co.uk/
Cardiff,Travelodge Cardiff Atlantic Wharf,"Hemingway Rd, Cardiff CF10 4JY, UK",,https://www.travelodge.co.uk/hotels/380/cardiff-atlantic-wharf-hotel?utm_source=google&utm_medium=GHA_Organic&utm_campaign=GHA_Cardiff%20Atlantic%20Wharf&WT.tsrc=GHA_Organic
Cardiff,Pontcanna Inn (Hotel),"36 Cathedral Rd, Pontcanna, Cardiff CF11 9LL, UK",029 2023 2917,https://www.pontcannainn.com/rooms
Cardiff,The Spires Serviced Apartments Cardiff,"10 Cathedral Rd, Pontcanna, Cardiff CF11 9LJ, UK",0345 270 0090,https://www.thespires.co.uk/serviced-apartments-in-cardiff
Cardiff,Staybridge Suites Cardiff by IHG,"Longueil Cl, Cardiff CF10 4EE, UK",029 2233 8266,https://www.ihg.com/staybridge/hotels/gb/en/cardiff/cwlst/hoteldetail?cm_mmc=GoogleMaps-_-SB-_-GB-_-CWLST
Cardiff,Mercure Cardiff,"Circle Way East, Llanedeyrn, Cardiff CF23 9XF, UK",020 4602 9658,https://all.accor.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=B539&merchantid=seo-maps-GB-B539&sourceid=aw-cen&utm_medium=seo%20maps&utm_source=google%20Maps&utm_campaign=seo%20maps
Cardiff,Copthorne Hotel Cardiff-Caerdydd,"Copthorne Way, Culverhouse Cross, Cardiff CF5 6DH, UK",029 2059 9100,https://www.millenniumhotels.com/en/cardiff/copthorne-hotel-cardiff-caerdydd/?cid=gplaces-copthorne-hotel-cardiff
Cardiff,Cardiff Bute Terrace Hotel By Belvilla,"Bute Terrace, Cardiff CF10 2FE, UK",029 2168 0524,https://www.oyorooms.com/gb/356166/
Cardiff,Cardiff Riverside Hotel by Belvilla,"Clare St, Cardiff CF11 6BD, UK",029 2255 0214,https://www.oyorooms.com/gb/76580/
Cardiff,Travelodge Cardiff Central Queen Street,"The Friary, Cardiff CF10 2PB, UK",0800 640 3453,https://www.travelodge.co.uk/hotels/504/Cardiff-Central-Queen-Street-hotel?utm_source=google&utm_medium=GHA_Organic&utm_campaign=GHA_Cardiff%20Central%20Queen%20Street&WT.tsrc=GHA_Organic
Cardiff,Central Studios,"7 Fitzhamon Embankment, Cardiff CF11 6AN, UK",029 2010 5590,https://www.icardiff.co.uk/central-studios
Cardiff,Novotel Cardiff Centre,"Schooner Way, Cardiff CF10 4RT, UK",029 2113 2800,https://all.accor.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=5982&merchantid=seo-maps-GB-5982&sourceid=aw-cen&utm_medium=seo%20maps&utm_source=google%20Maps&utm_campaign=seo%20maps
Cardiff,Village Hotel Cardiff,"Village Hotel, 29 Pendwyallt Rd, Cardiff CF14 7EF, UK",0333 006 5222,https://www.village-hotels.co.uk/hotels/cardiff/?utm_source=google&utm_medium=organic&utm_campaign=cardiff-gmb
Cardiff,voco St. David's Cardiff by IHG,"Havannah St, Cardiff CF10 5SD, UK",029 2045 4045,https://www.ihg.com/voco/hotels/gb/en/cardiff/cwlcd/hoteldetail?cm_mmc=GoogleMaps-_-VX-_-GB-_-CWLCD
Cardiff,Premier Inn Cardiff West hotel,"Port Rd, Nant Isaf, Wenvoe, Cardiff CF5 6DD, UK",0333 777 3985,https://www.premierinn.com/gb/en/hotels/wales/glamorgan/cardiff/cardiff-west.html?cid=GLBC_CARWAL
Cardiff,Maltsters Arms Hotel by Marston's Inns,"Cardiff Rd, Cardiff CF5 2DS, UK",029 2033 3096,http://www.marstonsinns.co.uk/inns/maltsters-arms-hotel-cardiff/?utm_source=gbp&utm_medium=Yext&y_source=1_MzM3MTM5NDEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
Cardiff,The Luxury Central Cardiff Signature Hotel By Belvilla,"24, 26 Newport Rd, Cardiff CF24 0DD, UK",029 2043 5000,
Cardiff,3 Luxury En-suite Bedrooms,"189 Cathedral Rd, Pontcanna, Cardiff CF11 9PN, UK",07949 600555,http://3-luxury-en-suite-bedrooms.org.es/
Cardiff,1 The Laurels,"1, The Laurels, Cardiff Rd, Cardiff CF5 6EB, UK",07889 591032,http://www.beechwoodonline.co.uk/
Cardiff,Ty Castell Guest House,"48 St. Martin's Rd, Caerphilly CF83 1EJ, UK",07980 943883,http://www.tycastellguesthouse.co.uk/
Cardiff,New House Country Hotel - Cardiff,"Thornhill Rd, Thornhill, Cardiff, Caerphilly CF14 9UA, UK",029 2052 0280,https://townandcountrycollective.co.uk/new-house-home/
Cardiff,Park Inn by Radisson Cardiff City Centre,"Mary Ann St, Cardiff CF10 2JH, UK",029 2034 1441,https://www.radissonhotels.com/en-us/hotels/park-inn-cardiff-city-centre?cid=a:se+b:gmb+c:emea+i:local+e:pii+d:ukirwe+h:GBCWLCTR
Cardiff,Number One Hundred Bed And Breakfast,"100 Newport Rd, Cardiff CF24 1DG, UK",029 2010 5590,https://www.icardiff.co.uk/number-one-hundred/
Cardiff,Premier Inn Cardiff North hotel,"Pentwyn Rd, Cardiff CF23 7XH, UK",0333 777 3984,https://www.premierinn.com/gb/en/hotels/wales/glamorgan/cardiff/cardiff-north.html?cid=GLBC_CARNOR
Cardiff,Majestic Hotel Cardiff,"Meridian Gate, Bute Terrace, Cardiff CF10 2FL, UK",029 2045 4777,https://www.majestichotels.co.uk/
Cardiff,The Beacon Hotel Cardiff,"Caxton Pl, Cardiff CF23 8HA, UK",029 2120 0095,https://www.aghotels.co.uk/the-beacon-cardiff/
Cardiff,WiseStay,"45-47 Fitzhamon Embankment, Cardiff CF11 6AN, UK",029 2240 1888,http://www.wisestay.co.uk/
Cardiff,Crofts Hotel,"Crofts Hotel, Cardiff CF24 3DZ, UK",029 2048 6467,http://www.thecroftspub.co.uk/
Cardiff,Courtfield Hotel,"101 Cathedral Rd, Pontcanna, Cardiff CF11 9PH, UK",029 2022 7701,http://www.courtfieldhotel.com/
Cardiff,Travelodge Cardiff Whitchurch,"21 Ty'n-Y-Parc Rd, South Glamorgan, Cardiff CF14 6BH, UK",0871 559 1811,https://www.travelodge.co.uk/hotels/450/cardiff-whitchurch-hotel?utm_source=google&utm_medium=GHA_Organic&utm_campaign=GHA_Cardiff%20Whitchurch&WT.tsrc=GHA_Organic
Swansea,Dragon Hotel,"39 The Kingsway, Swansea SA1 5LS, UK",01792 657100,http://www.dragon-hotel.co.uk/
Swansea,Morgans Hotel,"Somerset Pl, Swansea SA1 1RR, UK",01792 484848,http://www.morganshotel.co.uk/
Swansea,Delta Hotels Swansea,"Trawler Rd, Maritime Quarter, Swansea SA1 3SS, UK",01792 642020,https://www.marriott.com/en-us/hotels/cwlsd-delta-hotels-swansea/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0
Swansea,Premier Inn Swansea Waterfront hotel,"The, waterfront development, Langdon Rd, Swansea SA1 8QY, UK",0333 321 9208,https://www.premierinn.com/gb/en/hotels/wales/glamorgan/swansea/swansea-waterfront.html?cid=GLBC_SWAWAT
Swansea,The New Gower Hotel & Restaurant,"11 Church Ln, Bishopston, Swansea SA3 3JT, UK",01792 234111,http://www.thenewgowerhotel.wales/
Swansea,Dolphin SA1 Hotel,"Whitewalls, Oxford St, Swansea SA1 3AB, UK",01792 650011,http://www.dolphin-sa1.com/
Swansea,Premier Inn Swansea City Centre hotel,"The City Gates, Wind St, Swansea SA1 1EE, UK",0333 321 9061,https://www.premierinn.com/gb/en/hotels/wales/glamorgan/swansea/swansea-city-centre.html?cid=GLBC_SWACIT
Swansea,Towers Hotel & Spa,"Ashleigh Terrace, Skewen, Swansea SA10 6JL, UK",01792 814155,https://www.thetowersswanseabay.com/
Swansea,ibis Swansea,"Fabian Way, A483, South Wales, Port Tennant, Swansea SA1 8LD, UK",01792 957020,https://all.accor.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=6653&merchantid=seo-maps-GB-6653&sourceid=aw-cen&utm_medium=seo%20maps&utm_source=google%20Maps&utm_campaign=seo%20maps
Swansea,Holiday Inn Express Swansea - East by IHG,"Llandarcy, B4290, To, Jersey Marine, Skewen, Neath SA10 6GZ, UK",0371 902 1630,https://www.ihg.com/holidayinnexpress/hotels/gb/en/neath/swssa/hoteldetail?cm_mmc=GoogleMaps-_-EX-_-GB-_-SWSSA
Swansea,The Grand Hotel,"Ivey Pl, Swansea SA1 1NX, UK",01792 645898,https://www.thegrandhotelswansea.co.uk/
Swansea,Travelodge Swansea Central,"1 Princess Way, Swansea SA1 3LQ, UK",0871 984 6326,https://www.travelodge.co.uk/hotels/333/swansea-central-hotel?utm_source=google&utm_medium=GHA_Organic&utm_campaign=GHA_Swansea%20Central&WT.tsrc=GHA_Organic
Swansea,Mercure Swansea Hotel,"Phoenix Way, Llansamlet, Swansea SA7 9EG, UK",01792 626371,https://all.accor.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=8332&merchantid=seo-maps-GB-8332&sourceid=aw-cen&utm_medium=seo%20maps&utm_source=google%20Maps&utm_campaign=seo%20maps
Swansea,Village Hotel Swansea,"off Langdon Rd, Fabian Way, Swansea SA1 8QY, UK",0333 006 5222,https://www.village-hotels.co.uk/hotels/swansea/?utm_source=google&utm_medium=organic&utm_campaign=swansea-gmb
Swansea,The Georgian Swansea,"The Georgian, 2/3 S Prospect, Swansea SA1 1QP, UK",01792 484848,https://www.thegeorgianswansea.com/
Swansea,Premier Inn Swansea North hotel,"Upper Fforest Way, Llansamlet, Swansea SA6 8WB, UK",0333 321 9062,https://www.premierinn.com/gb/en/hotels/wales/glamorgan/swansea/swansea-north.html?cid=GLBC_SWABRE
Swansea,Hooopers Sandy Beach Guest Rooms,"296-298 Oystermouth Rd, Swansea SA1 3UJ, UK",07855 941717,http://hooopers-sandy-beach-guest-rooms.org.es/
Swansea,The Mirador,"Mirador Guest House, 14 Mirador Cres, Uplands, Swansea SA2 0QX, UK",07590 080880,
Swansea,Best Western Aberavon Beach Hotel,"Swansea, Port Talbot SA12 6QP, UK",01639 884949,https://www.bestwestern.co.uk/hotels/best-western-aberavon-beach-hotel-83465?utm_source=google_places&utm_medium=organic&utm_campaign=Best_Western_Aberavon_Beach_Hotel
Swansea,Travelodge Swansea M4,"Moto Service Area, M4 Motorway, Tircoed Forest Village, Penllergaer, Pontlliw, Swansea SA4 9GT, UK",0871 984 6055,https://www.travelodge.co.uk/hotels/100/swansea-m4-hotel?utm_source=google&utm_medium=GHA_Organic&utm_campaign=GHA_Swansea%20M4&WT.tsrc=GHA_Organic
Swansea,Oyster House (Hotel),"137 Mumbles Rd, Mumbles, Swansea SA3 4DN, UK",01792 823159,https://www.oysterhousemumbles.com/rooms
Swansea,Cwtsh Hostel,"10-14 Castle St, Swansea SA1 1JF, UK",01792 986556,http://cwtsh-hostel.co.uk/
Swansea,A Space In The City - Meridian Tower,"Meridian Tower, Trawler Rd, Maritime Quarter, Swansea SA1 1JN, UK",0845 260 7050,http://www.aspaceinthecity.co.uk/
Swansea,The Oxwich Bay Hotel,"Bay Hotel, Oxwich, Swansea SA3 1LS, UK",01792 390329,https://oxwichbayhotel.co.uk/?utm_source=google&utm_medium=local&utm_campaign=oxwich-bay-hotel
Swansea,The Carlton Hotel Mumbles,"654-656 Mumbles Rd, Mumbles, Swansea SA3 4EA, UK",01792 360450,http://the-carlton-hotel-mumbles.org.es/
Swansea,Hurst Dene Guest House,"10 Sketty Rd, Uplands, Swansea SA2 0LJ, UK",01792 280920,http://www.hurstdene.co.uk/
Swansea,Queen's Hotel,"Gloucester Pl, Maritime Quarter, Swansea SA1 1TY, UK",01792 521531,https://m.facebook.com/QueensHotelSwanseaMarina/?locale2=en_GB
Swansea,Waterfront Apartments,"8, South Quay, Kings Rd, Swansea SA1 8AH, UK",01792 466976,
Swansea,Parc le Breos,"Parc Le Breos House, Penmaen, Swansea SA3 2HA, UK",01792 371636,http://www.parc-le-breos.co.uk/
Swansea,King Arthur Hotel,"Higher Green, Reynoldston, Gower SA3 1AD, UK",01792 390775,https://www.kingarthurhotel.co.uk/
Swansea,Ice House Apartments,"The Ice House, Kings Rd, Swansea SA1 8AW, UK",01792 649060,http://www.icehouseapartments.co.uk/
Swansea,Alexander Hotel,"3 Sketty Rd, Uplands, Swansea SA2 0EU, UK",01792 677046,
Swansea,Wynberg House Swansea Bed & Breakfast,"1 Eversley Rd, Sketty, Swansea SA2 9DB, UK",07415 189917,https://wynberg-house.hotels-wales.com/en/
Swansea,Tudor Court Hotel,"306 Oystermouth Rd, Swansea SA1 3UJ, UK",01792 650389,
Swansea,Dylan Thomas Birthplace,"5 Cwmdonkin Dr, Uplands, Swansea SA2 0RA, UK",01792 472555,http://dylanthomasbirthplace.com/
Swansea,Somerfield Lodge,"120 Owls Lodge Ln, Mayals, Swansea SA3 5DP, UK",01792 401989,http://www.clynegolfclub.com/
Swansea,Copper House,"150 Neath Road The Old Bridge, Plasmarl, Swansea SA1 2BD, UK",01792 737466,http://www.kginspiredproperty.com/?utm_source=GMB%20Listing&utm_medium=Organic
Swansea,Times Hotel,"W Glam, 384 Oystermouth Rd, Swansea SA1 3UL, UK",01792 653580,
Swansea,Emerald Living - Swansea City Centre,"42 Waun-Wen Rd, Swansea SA1 6FN, UK",020 8087 1201,http://www.emerald-living.co.uk/
Swansea,Bay Apartments Limited,"Marina, 29 Camona Dr, Maritime Quarter, Swansea SA1 1YJ, UK",01792 448433,http://www.bayapartments.co.uk/
Swansea,The Estuary Bar,"Belle Vue, Pen-clawdd, Swansea SA4 3YE, UK",01792 850777,http://www.theestuarygower.co.uk/
Swansea,Leonardo's Guest House,"380 Oystermouth Rd, Swansea SA1 3UL, UK",01792 470163,https://www.leonardosguesthouse.co.uk/
Swansea,Stop Looking! Swansea - KG Inspired Property,"59 Morris Ln, St Thomas, Swansea SA1 8BE, UK",01792 737466,http://www.kginspiredproperty.com/?utm_source=GMB%20Listing&utm_medium=Organic
Swansea,Scenic View,"169 Trawler Rd, Maritime Quarter, Swansea SA1 1XZ, UK",07468 617946,https://www.baystays.co.uk/
Swansea,Glanmor Garden Apartment,"113 Glanmor Rd, Sketty, Uplands, Swansea SA2 0RN, UK",01792 930881,http://www.glanmorgardenapartment.com/
Swansea,Sandcastle,"59A King Edward Rd, Swansea SA1 4LN, UK",07865 604554,
Swansea,Neon 160,"Glamorgan, 160 St Helen's Rd, Swansea SA1 4DQ, UK",07789 511535,https://marialovestotravel.com/neon-160-uk
Swansea,Oystercatcher Hotel,"Oystercatcher Hotel, 386 Oystermouth Rd, Swansea SA1 3UL, UK",01792 456574,
Swansea,Clyne Farm Centre,"Westport Ave, Mayals, Swansea SA3 5AR, UK",01792 403333,https://clynefarm.com/
Swansea,Mansel House,"Glamorgan, 65 Mansel St, Swansea SA1 5TN, UK",01792 677046,
Swansea,Sandpiper,"266 Oystermouth Rd, Swansea SA1 3UH, UK",01792 653859,
Swansea,Amazing Views - KG Inspired Property,"55 Watkin St, Swansea SA1 6YE, UK",01792 737466,http://www.kginspiredproperty.com/?utm_source=GMB%20Listing&utm_medium=Organic
Swansea,Princess Lofts,"6 Princess Way, Swansea SA1 3LW, UK",,
Swansea,The Place to Yourself - Swansea City,"7 Campbell St, Swansea SA1 6XY, UK",01792 737466,http://www.kginspiredproperty.com/?utm_source=GMB%20Listing&utm_medium=Organic
Swansea,Stay in the Heart of Swansea- TV in Every Bedroom!,"1 Hill St, Swansea SA1 6XU, UK",01792 737466,http://www.kginspiredproperty.com/?utm_source=GMB%20Listing&utm_medium=Organic
Swansea,Pleasant Hill - KG Inspired Property,"70 Watkin St, Swansea SA1 6YE, UK",01792 737466,http://www.kginspiredproperty.com/?utm_source=GMB%20Listing&utm_medium=Organic
Swansea,GLC Serviced Digs,"Gloucester Chambers, Gloucester Pl, Maritime Quarter, Swansea SA1 1TY, UK",07827 922787,
Swansea,Walking Distance to The Liberty - KG Inspired Property,"1203A Neath Rd, Plasmarl, Swansea SA6 8JT, UK",01792 737466,http://www.kginspiredproperty.com/?utm_source=GMB%20Listing&utm_medium=Organic
Swansea,Generous House - KG Inspired Management Ltd,"343 Neath Rd, Plasmarl, Swansea SA6 8JN, UK",01792 737466,http://www.kginspiredproperty.com/?utm_source=GMB%20Listing&utm_medium=Organic
Swansea,Quay House Hostel,"Strand, Swansea SA1 2AW, UK",,
Newport,Mercure Newport,"Chartist Tower, Upper Dock St, Newport NP20 1DW, UK",01633 837700,https://all.accor.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=B3G0&merchantid=seo-maps-GB-B3G0&sourceid=aw-cen&utm_medium=seo%20maps&utm_source=google%20Maps&utm_campaign=seo%20maps
Newport,The Celtic Manor Resort,"The Usk Valley, Coldra Wood, Chepstow Rd, Caerleon, Newport NP18 1HQ, UK",01633 413000,https://www.celtic-manor.com/
Newport,Belvilla Newport City Centre Hotel - Lifestyle,"55 High St, Newport NP20 1GA, UK",01633 494902,https://www.oyorooms.com/247631/
Newport,ibis budget Newport,"164 Malpas Rd, Newport NP20 5PP, UK",01633 859058,https://all.accor.com/hotel/6814/index.en.shtml?goto=fiche_hotel&code_hotel=6814&merchantid=seo-maps-GB-6814&sourceid=aw-cen&utm_medium=seo%20maps&utm_source=google%20Maps&utm_campaign=seo%20maps
Newport,Tŷ Newport,"Chepstow Rd, Langstone, Newport NP18 2LX, UK",01633 413000,https://www.ty-hotels.com/destinations/newport/
Newport,Holiday Inn Express Newport by IHG,"Lakeside Dr, Duffryn, Newport NP10 8BB, UK",0371 902 1626,https://www.ihg.com/holidayinnexpress/hotels/gb/en/newport/nptcs/hoteldetail?cm_mmc=GoogleMaps-_-EX-_-GB-_-NPTCS
Newport,Travelodge Newport Central,"66 Bridge St, Baneswell, Newport NP20 4AP, UK",0871 984 6411,https://www.travelodge.co.uk/hotels/399/newport-central-hotel?utm_source=google&utm_medium=GHA_Organic&utm_campaign=GHA_Newport%20Central&WT.tsrc=GHA_Organic
Newport,The Priory,"High St, Caerleon, Newport NP18 1AG, UK",01633 421241,http://www.thepriorycaerleon.co.uk/
Newport,Holiday Inn Newport by IHG,"The Coldra, Newport NP18 2YG, UK",01633 412777,https://www.ihg.com/holidayinn/hotels/gb/en/newport/nptuk/hoteldetail?cm_mmc=GoogleMaps-_-HI-_-GB-_-NPTUK
Newport,The Old Barn Inn,"Magor Rd, Llanmartin, Newport NP18 2EB, UK",01633 413382,http://www.theoldbarninn.com/
Newport,"Premier Inn Newport Wales (M4, J24) hotel","Junction, The Coldra, Chepstow Rd, Langstone, Newport NP18 2NX, UK",0333 321 1353,https://www.premierinn.com/gb/en/hotels/wales/gwent/newport/newport-wales-m4-j24.html?cid=GLBC_NEWCOL
Newport,Coldra Court Hotel,"Chepstow Rd, Langstone, Newport NP18 2LX, UK",01633 413737,https://www.coldra-court.com/
Newport,The Manor House,"The Celtic Manor Resort Coldra Woods, The Usk Valley, Caerleon, Newport NP18 1HQ, UK",01633 410262,https://www.celtic-manor.com/hotels-lodges/the-manor-house
Newport,Palette Modern Newport City Center,"55, Train Station, Newport NP20 1GA, UK",,https://www.oyorooms.com/305175/
Newport,Parkway Hotel & Spa,"Cwmbran Dr, Newport, Cwmbran NP44 3UW, UK",01633 871199,http://www.parkwayhotelandspa.com/
Newport,The Waterloo Hotel & Bistro,"113 Alexandra Rd, Newport NP20 2JG, UK",01633 264266,http://www.thewaterloohotel.co.uk/
Newport,The Coach & Horses Hotel & Restaurant,"Newport Road, Castleton, Cardiff CF3 2UQ, UK",01633 289485,http://www.coachandhorsescardiff.co.uk/
Newport,Hotel 24-7 - The Old Victoria Hotel,"161 Corporation Rd, Newport NP19 0BJ, UK",01633 741044,http://hotel-24-7-the-old-victoria-hotel.org.es/
Newport,Ramada Resort by Wyndham Cwrt Bleddyn Hotel & Spa,"Llangybi, Usk NP15 1PG, UK",01633 450521,https://www.wyndhamhotels.com/en-uk/ramada/usk-united-kingdom/ramada-resort-cwrt-bleddyn-hotel-and-spa/overview?CID=LC:wmcic5n98gs1g0r:48871&iata=00093796
Newport,Quay Apartments,"Clarence House, Clarence Pl, Newport NP19 7AA, UK",01633 386619,https://www.quayapartments.co.uk/aparthotels-newport/
Newport,Gateway Hotel,"42 Chepstow Rd, Newport NP19 8EB, UK",01633 843113,http://gateway-hotel.org.es/
Newport,Tŷ Magor,"Wales 1 Business Park M4 J 23A, Newport NP26 3DG, UK",01633 749999,https://www.ty-hotels.com/destinations/magor/
Newport,The Ship Inn Caerleon,"New Rd, Caerleon, Newport NP18 1QF, UK",01633 420087,http://www.theshipcaerleon.com/
Newport,Newbridge on Usk,"Newbridge on, Tredunnock, Usk NP15 1LY, UK",01633 410262,https://www.newbridgeonusk.com/
Newport,Greyhound Inn and Hotel Usk,"10 Strand Street, Usk NP15 1LE, UK",01291 672505,http://www.greyhound-inn.com/
Newport,Llys Meddyg Hotel & Restaurant,"East St, Newport SA42 0SY, UK",01239 820008,http://www.llysmeddyg.com/
Newport,Newport Sands,"Golf Course Road, Newport SA42 0NR, UK",01239 820244,http://www.newportlinks.co.uk
Newport,The Glen Yr Afon House Hotel,"A472, Usk NP15 1SY, UK",01291 672302,https://www.glen-yr-afon.co.uk/
Newport,Crescent Guest House,"11 Caerau Cres, Newport NP20 4HG, UK",07929 200897,
Newport,The Hand Post Hotel,"Risca Rd, Newport NP20 4HX, UK",01633 264502,http://www.thehandpost.co.uk/
