Town,Name,Address,Phone,Website,Email,Found on page
London,"The Victoria, Paddington","10A Strathearn Pl, Tyburnia, London W2 2NH, UK",020 7724 1191,https://www.victoriapaddington.co.uk/?utm_source=googlemybusiness&utm_medium=organic&utm_campaign=yext&utm_content=P092&y_source=1_MTIyMzcwOTAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,thevictoria@fullers.co.uk,https://www.victoriapaddington.co.uk
London,Punch & Judy,"40 The Market, London WC2E 8RF, UK",020 7379 0923,https://www.greeneking.co.uk/pubs/greater-london/punch-and-judy?utm_source=g_places&utm_medium=locations&utm_campaign=HT_pubpage,,
London,The Coal Hole,"91-92 Strand, London WC2R 0DW, UK",020 7379 9883,https://www.nicholsonspubs.co.uk/restaurants/london/thecoalholestrandlondon?utm_source=google&utm_medium=organic&utm_campaign=gmb-homepage,,
London,Florattica Rooftop London,"11-15 Minories, London EC3N 1BJ, UK",020 3988 4489,https://floratticalondon.co.uk/,info@florattica.com,https://floratticalondon.co.uk
London,St Stephen's Tavern,"10 Bridge St, London SW1A 2JR, UK",020 7925 2286,https://www.ststephenstavern.co.uk/,ststephenstavern.london@hall-woodhouse.co.uk,https://www.ststephenstavern.co.uk
London,"The Hereford Arms, South Kensington","127 Gloucester Rd, South Kensington, London SW7 4TE, UK",020 7370 4988,https://www.herefordarms.co.uk/?utm_source=googlemybusiness&utm_medium=organic&utm_campaign=yext&utm_content=P143&y_source=1_MTIyMzcxOTktNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,herefordarms@fullers.co.uk,https://www.herefordarms.co.uk
London,Shakespeare's Head,"Africa House, 64-68 Kingsway, London WC2B 6BG, UK",020 7404 8846,https://www.jdwetherspoon.com/pubs/shakespeares-head-holborn/,,
London,Horse and Guardsman,"16-18 Whitehall, London SW1A 2DY, UK",020 3953 8000,https://www.mcmullens.co.uk/local-pub/horse-guardsman/,,
London,Waxy O'Connor's London,"14-16 Rupert St, London W1D 6DD, UK",020 7287 0255,https://waxyoconnorslondon.co.uk/,gmlondon@waxyoconnors.co.uk,https://waxyoconnorslondon.co.uk/contact
London,Nags Head - Covent Garden,"10 James St, London WC2E 8BT, UK",020 7836 4678,https://www.mcmullens.co.uk/local-pub/nags-head-covent-garden/,,
London,The Queens Head,"15 Denman St, London W1D 7HN, UK",020 7437 1540,https://queensheadpiccadilly.com/,bookings@queensheadpiccadilly.com,https://queensheadpiccadilly.com
London,O'Neill's Wardour Street,"33-37 Wardour St, Greater, London W1D 6PU, UK",020 7494 9284,https://www.oneills.co.uk/national-search/london/oneillswardourstreet?utm_source=google&utm_medium=organic&utm_campaign=gmb-homepage,,
London,The Albert,"52 Victoria St, London SW1H 0NP, UK",020 7222 5577,https://www.greeneking.co.uk/pubs/greater-london/albert?utm_source=g_places&utm_medium=locations&utm_campaign=HT_pubpage,,
London,The Audley Public House,"41-43 Mount St, London W1K 2RX, UK",020 3840 9862,https://theaudleypublichouse.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,mail@theaudleypublichouse.com,https://theaudleypublichouse.com
London,Buckingham Arms,"62 Petty France, London SW1H 9EU, UK",020 7222 3386,https://www.buckinghamarms.com/,buckinghamarms@youngs.co.uk,https://www.buckinghamarms.com
London,The King's Head,"10 Stafford St, Greater, London W1S 4RX, UK",020 7493 0337,https://www.nicholsonspubs.co.uk/restaurants/london/thekingsheadmayfairlondon?utm_source=google&utm_medium=organic&utm_campaign=gmb-homepage,,
London,The White Horse,"16 Newburgh St, Greater, Carnaby, London W1F 7RY, UK",020 7494 9748,https://www.nicholsonspubs.co.uk/restaurants/london/thewhitehorsecarnabystreetlondon?utm_source=google&utm_medium=organic&utm_campaign=gmb-homepage,,
London,The Ship & Shovell,"2 Craven Passage, London WC2N 5NF, UK",020 7839 1311,https://www.shipandshovell.co.uk/,shipshovell.charingcross@hall-woodhouse.co.uk,https://www.shipandshovell.co.uk
London,The Bear And Staff,"10-12 Bear St, Greater, London WC2H 7AX, UK",020 7321 0814,https://www.nicholsonspubs.co.uk/restaurants/london/thebearandstaffleicestersquarelondon?utm_source=google&utm_medium=organic&utm_campaign=gmb-homepage,,
London,The Porterhouse,"21-22 Maiden Ln, London WC2E 7NA, UK",020 7379 7917,http://www.porterhouse.london/,example@mail.com,http://www.porterhouse.london/contact
London,The Dickens Inn,"50 St Katharine's Way, London E1W 1LA, UK",020 7488 2208,https://www.dickensinn.co.uk/,dickens.bookings@ssp.uk.com,https://www.dickensinn.co.uk
London,The Chandos,"29 St Martin's Ln, London WC2N 4ER, UK",020 7836 1401,http://www.thechandos.co.uk/,contact-info@thechandos.co.uk,http://www.thechandos.co.uk
London,Cittie of Yorke,"22 High Holborn, London WC1V 6BN, UK",020 7242 7670,https://cittieofyorkeholborn.co.uk/,contact-info@cittieofyorkeholborn.co.uk,https://cittieofyorkeholborn.co.uk
London,Paxtons Head,"153 Knightsbridge, London SW1X 7PA, UK",020 7589 6627,https://www.greeneking.co.uk/pubs/greater-london/paxtons-head?utm_source=g_places&utm_medium=locations&utm_campaign=HT_pubpage,,
London,Chesterfield Arms,"50 Hertford St, London W1J 7SS, UK",020 7499 3017,https://www.thechesterfieldarms.com/?utm_source=g_places&utm_medium=locations&utm_campaign=MC_pubpage,7251@greeneking.co.uk,https://www.thechesterfieldarms.com
London,Maple Leaf,"41 Maiden Ln, London WC2E 7LJ, UK",020 7240 2843,https://www.greeneking.co.uk/pubs/greater-london/maple-leaf?utm_source=g_places&utm_medium=locations&utm_campaign=UC_pubpage,,
London,Friend at Hand,"2-4 Herbrand St, London WC1N 1HX, UK",020 7837 5524,https://www.greeneking.co.uk/pubs/greater-london/friend-at-hand?utm_source=g_places&utm_medium=locations&utm_campaign=UC_pubpage,,
London,St James Tavern,"45 Great Windmill St, London W1D 7NE, UK",020 7437 5009,https://www.pubsmiths.co.uk/st-james-tavern-piccadilly?utm_source=gmb&utm_medium=organic&utm_campaign=homepage,,
London,The Three Greyhounds,"25 Greek St, Greater, London W1D 5DD, UK",020 7494 0953,https://www.nicholsonspubs.co.uk/restaurants/london/thethreegreyhoundssoholondon?utm_source=google&utm_medium=organic&utm_campaign=gmb-homepage,,
London,Silver Cross,"33 Whitehall, London SW1A 2BX, UK",020 7930 8350,https://www.greeneking.co.uk/pubs/greater-london/silver-cross?utm_source=g_places&utm_medium=locations&utm_campaign=UC_pubpage,,
London,Two Chairmen,"39 Dartmouth St, London SW1H 9BP, UK",020 7222 8694,https://www.greeneking.co.uk/pubs/greater-london/two-chairmen?utm_source=g_places&utm_medium=locations&utm_campaign=HT_pubpage,,
London,The Montagu Pyke,"105-107 Charing Cross Rd, London WC2H 0DT, UK",020 7287 6039,https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-montagu-pyke-west-end,,
London,The Crown,"64 Brewer St, Greater, London W1F 9TP, UK",020 7287 8420,https://www.nicholsonspubs.co.uk/restaurants/london/thecrownbrewerstreetlondon?utm_source=google&utm_medium=organic&utm_campaign=gmb-homepage,,
London,George,"75 Borough High St, London SE1 1NH, UK",020 7407 2056,https://www.greeneking.co.uk/pubs/greater-london/george-southwark?utm_source=g_places&utm_medium=locations&utm_campaign=HT_pubpage,,
London,Ye Olde Watling,"29 Watling St, Greater, London EC4M 9BR, UK",020 7248 8935,https://www.nicholsonspubs.co.uk/restaurants/london/yeoldewatlingwatlingstreetlondon?utm_source=google&utm_medium=organic&utm_campaign=gmb-homepage,,
London,Marquess of Anglesey,"39 Bow St, London WC2E 7AU, UK",020 7240 3216,https://www.themarquess.co.uk/,marquessofanglesey@youngs.co.uk,https://www.themarquess.co.uk
London,The Royal Oak,"44 Tabard St, London SE1 4JU, UK",020 7357 7173,http://www.royaloaklondon.co.uk/,enquiries@royaloaklondon.co.uk,http://www.royaloaklondon.co.uk
London,Leicester Arms,"44 Glasshouse St, London W1B 5DP, UK",020 7734 7641,https://www.greeneking.co.uk/pubs/greater-london/leicester-arms?utm_source=g_places&utm_medium=locations&utm_campaign=HT_pubpage,,
London,The Grenadier,"18 Wilton Row, London SW1X 7NR, UK",020 8071 1200,https://www.grenadierbelgravia.com/?utm_source=g_places&utm_medium=locations&utm_campaign=MC_pubpage,info@grenadierbelgravia.com,https://www.grenadierbelgravia.com
London,The Salisbury Pub,"90 St Martin's Ln, London WC2N 4AP, UK",020 7836 5863,https://www.greeneking.co.uk/pubs/greater-london/salisbury?utm_source=g_places&utm_medium=locations&utm_campaign=HT_pubpage,,
London,The Porcupine,"48 Charing Cross Rd, Greater, London WC2H 0BS, UK",020 7379 9855,https://www.nicholsonspubs.co.uk/restaurants/london/theporcupineleicestersquarelondon?utm_source=google&utm_medium=organic&utm_campaign=gmb-homepage,,
Birmingham,"The Old Joint Stock Pub & Theatre, Birmingham","4 Temple Row W, Birmingham B2 5NY, UK",0121 200 1892,https://www.oldjointstock.co.uk/?utm_source=googlemybusiness&utm_medium=organic&utm_campaign=yext&utm_content=P060&y_source=1_MTIyMzcxMDMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,oldjoint.stock@fullers.co.uk,https://www.oldjointstock.co.uk
Birmingham,Malt House,"75 King Edwards Rd, Birmingham B1 2NX, UK",0121 633 4171,https://www.greeneking.co.uk/pubs/west-midlands/malt-house?utm_source=g_places&utm_medium=locations&utm_campaign=UC_pubpage,,
Birmingham,Bacchus Bar,"Burlington Arcade, New St, Birmingham B2 4JH, UK",0121 632 5445,https://www.nicholsonspubs.co.uk/restaurants/eastandwestmidlands/bacchusbarbirmingham?utm_source=google&utm_medium=organic&utm_campaign=gmb-homepage,,
Birmingham,The Trocadero,"Temple St, Birmingham B2 5BG, UK",0121 643 6107,https://www.thetrocaderobirmingham.co.uk/?utm_source=google&utm_medium=organic&utm_campaign=gmb-homepage,,
Birmingham,The Old Contemptibles,"176 Edmund St, Birmingham B3 2HB, UK",0121 200 3310,https://www.nicholsonspubs.co.uk/restaurants/eastandwestmidlands/theoldcontemptiblesedmundstreetbirmingham?utm_source=google&utm_medium=organic&utm_campaign=gmb-homepage,,
Birmingham,Albert's Schloss - Birmingham,"Paradise, One Chamberlain Sq, Birmingham B3 3AX, UK",0121 314 8858,https://albertsschloss.com/location/birmingham/,events@albertsschloss.com,https://albertsschloss.com
Birmingham,The Lost & Found Birmingham,"8 Bennetts Hill, Birmingham B2 5RS, UK",0121 643 9293,https://www.lostandfoundbirmingham.co.uk/?utm_source=gbp&utm_medium=Yext&y_source=1_MjMyMjYxMjItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,info@the-lostandfound.co.uk,https://www.lostandfoundbirmingham.co.uk
Birmingham,The Head of Steam Birmingham,"37 Temple St, Birmingham B2 5DP, UK",0121 643 6824,http://www.theheadofsteam.co.uk/bars/birmingham,,
Birmingham,The Wellington,"37 Bennetts Hill, Birmingham B2 5SN, UK",0121 269 4112,http://www.thewellingtonrealale.co.uk/,nige@thewellingtonrealale.co.uk,http://www.thewellingtonrealale.co.uk/contact
Birmingham,The Sun On The Hill,"23 Bennetts Hill, Birmingham B2 5QP, UK",0121 448 7966,http://www.thesunonthehill.co.uk/,info@thesunonthehill.co.uk,http://www.thesunonthehill.co.uk
Birmingham,The Old Royal,"53 Church St, Birmingham B3 2DP, UK",0121 200 3841,https://www.theroyalbirmingham.co.uk/?utm_source=google&utm_medium=organic&utm_campaign=gmb-homepage,,
Birmingham,The Shakespeare,"Lower Temple St, Birmingham B2 4JD, UK",0121 616 2196,https://www.nicholsonspubs.co.uk/restaurants/eastandwestmidlands/theshakespearelowertemplestreetbirmingham?utm_source=google&utm_medium=organic&utm_campaign=gmb-homepage,,
Birmingham,"The Victoria, Birmingham","48 John Bright St, Birmingham B1 1BN, UK",0121 633 9439,http://www.thevictoriabirmingham.co.uk/,,
Birmingham,Flight Club Birmingham,"13 Temple St, Birmingham B2 5BN, UK",,https://flightclubdarts.com/uk/birmingham/?utm_source=google&utm_medium=organic&utm_campaign=google-my-business&utm_content=venue-page,events@flightclubdarts.com,https://flightclubdarts.com
Birmingham,O'Neill's Broad Street,"Broad St, Birmingham B1 2HG, UK",0121 616 1623,https://www.oneills.co.uk/national-search/east-and-west-midlands/broad-street-in-birmingham?utm_source=google&utm_medium=organic&utm_campaign=gmb-homepage,,
Birmingham,Be At One - Birmingham,"21-22 Stephenson St, Birmingham B2 4BJ, UK",0121 227 2225,https://www.beatone.co.uk/new-street-birmingham?utm_source=gmb&utm_medium=organic&utm_campaign=homepage,,
Birmingham,Boom Battle Bar Birmingham Broad Street,"Unit 7, Five Ways, Broad St, Birmingham B15 1DA, UK",0121 622 1212,https://boombattlebar.com/uk/birmingham-broad-street/?utm_source=GMB&utm_medium=search&utm_campaign=GMB,,
Birmingham,Tonight Josephine - Birmingham,"12 Burlington Arcade, Stephenson St, Birmingham B2 4BL, UK",0121 663 6711,https://www.tonightjosephine.co.uk/bars/birmingham?utm_medium=organic&utm_source=gbp&utm_campaign=homepage,gm.tj.birmingham@nightcapgroup.com,https://www.tonightjosephine.co.uk
Birmingham,The Rose Villa Tavern,"172 Warstone Ln, Birmingham B18 6JW, UK",0121 729 9851,http://www.rosevillatavern.co.uk/,info@rosevillatavern.co.uk,http://www.rosevillatavern.co.uk
Birmingham,Purecraft Bar & Kitchen,"30 Waterloo St, Birmingham B2 5TJ, UK",0121 237 5666,http://www.purecraftbars.com/,info@purecraftbars.com,http://www.purecraftbars.com
Birmingham,The Plough Harborne,"21 High St, Harborne, Birmingham B17 9NT, UK",0121 427 3678,https://theploughharborne.co.uk/,reservations@theploughharborne.co.uk,https://theploughharborne.co.uk
Birmingham,The Shakespeare Inn,"31 Summer Row, Birmingham B3 1JJ, UK",0121 236 8702,https://www.nicholsonspubs.co.uk/restaurants/eastandwestmidlands/theshakespeareinnsummerrowbirmingham?utm_source=google&utm_medium=organic&utm_campaign=gmb-homepage,,
Birmingham,The Brasshouse,"44 Broad St, Birmingham B1 2HP, UK",0121 633 3383,https://www.pubsmiths.co.uk/brasshouse-birmingham?utm_source=gmb&utm_medium=organic&utm_campaign=homepage,,
Birmingham,The Square Peg,"115 Corporation St, Birmingham B4 6PH, UK",0121 236 6530,https://www.jdwetherspoon.com/pubs/all-pubs/england/west-midlands/the-square-peg-birmingham,,
Birmingham,The Cocktail Club - Cocktail Bar in Birmingham,"31 Temple St, Birmingham B2 5DB, UK",020 7749 3954,https://www.thecocktailclub.com/bars/birmingham?utm_medium=organic&utm_source=gbp&utm_campaign=homepage,gm.tcc.birmingham@nightcapgroup.com,https://www.thecocktailclub.com
Birmingham,Scruffy Murphy's,"Dale End, Birmingham B4 7LN, UK",0121 236 2035,http://www.scruffymurphysrocks.com/,user@domain.com,http://www.scruffymurphysrocks.com
Birmingham,Figure of Eight,"236-239 Broad St, Birmingham B1 2HG, UK",0121 633 0917,http://www.jdwetherspoon.co.uk/home/pubs/the-figure-of-eight,,
Birmingham,Temper and Brown,"12-13 Albion St, Birmingham B1 3ED, UK",0121 758 8634,https://temperandbrown.com/,info@temperandbrown.com,https://temperandbrown.com
Birmingham,The Queens Head,"28 Steelhouse Ln, Birmingham B4 6BJ, UK",0121 236 0345,https://thequeensheadbirmingham.co.uk/,Info@thequeensheadbirmingham.co.uk,https://thequeensheadbirmingham.co.uk
Birmingham,The Flapper,"The Flapper, Cambrian Wharf, 8 Kingston Row, Birmingham B1 2NU, UK",,https://theflapper.co.uk/,,
Birmingham,Fox and Chance,"45 Pinfold St, Birmingham B2 4AY, UK",0121 631 2333,https://www.foxandchance.co.uk/,contactus@foxandchance.co.uk,https://www.foxandchance.co.uk
Birmingham,Dirty Martini - Cocktail Bar in Birmingham,"7 Bennetts Hill, Birmingham B2 5ST, UK",0121 389 0084,https://www.dirtymartini.uk.com/bars/birmingham?utm_medium=organic&utm_source=gbp&utm_campaign=homepage,gm.DM.Birmingham@nightcapgroup.com,https://www.dirtymartini.uk.com
Birmingham,The Big Bulls Head,"The, Big Bulls Head, 75 Digbeth, Birmingham B5 6DY, UK",07442 432240,http://www.thebigbullshead.co.uk/,info@thebigbullshead.co.uk,http://www.thebigbullshead.co.uk
Birmingham,Coyote Ugly Saloon Birmingham,"260 Broad St, Birmingham B1 2HF, UK",0121 667 0550,https://www.coyoteuglysaloonuk.com/birmingham,,
Birmingham,Barbara's Bier Haus Birmingham,"195, 196 Broad St, Birmingham B15 1SU, UK",0121 272 5620,https://barbarasbierhaus.co.uk/birmingham/?utm_source=Google+Business&utm_medium=Google+Search&utm_campaign=GMB+Optimisation,Brighton@barbarasbierhaus.co.uk,https://barbarasbierhaus.co.uk/contact
Birmingham,Walkabout - Birmingham,"Langley Buildings, Regency Wharf, Birmingham B1 2DS, UK",0121 632 5712,https://www.walkaboutbars.co.uk/birmingham?utm_source=gmb&utm_medium=organic&utm_campaign=homepage,,
Birmingham,The Old Crown,"188 High St, Deritend, Birmingham B12 0LD, UK",0121 248 1368,http://www.theoldcrown.co.uk/,,
Birmingham,The Queens Arms,"150 Newhall St, Birmingham B3 1RY, UK",0121 285 4803,http://www.thequeensarmsbirmingham.co.uk/,info@thequeensarmsbirmingham.co.uk,http://www.thequeensarmsbirmingham.co.uk
Birmingham,All Bar One New Street Station,"Unit 28B, New Street Station, Smallbrook Queensway, Birmingham B2 4QE, UK",0121 643 3157,https://www.allbarone.co.uk/national-search/east-and-west-midlands/all-bar-one-new-street?utm_source=google&utm_medium=organic&utm_campaign=gmb-homepage,,
Birmingham,The Colmore,"114-116 Colmore Row, Birmingham B3 3BD, UK",0121 238 1041,http://www.colmoretap.co.uk/,info@colmoretap.co.uk,http://www.colmoretap.co.uk
Birmingham,Actress & Bishop,"36 Ludgate Hill, Birmingham B3 1EH, UK",0121 236 7426,http://theactressandbishop.co.uk/,info@theactressandbishop.co.uk,http://theactressandbishop.co.uk
Birmingham,The Craven Arms,"47 Upper Gough St, Birmingham B1 1JL, UK",0121 269 4113,http://facebook.com/TheCravenArmsBrum,,
Birmingham,"Goose, The OVT, Selly Oak","561 Bristol Rd, Selly Oak, Birmingham B29 6AF, UK",0121 472 3186,https://www.greatlocalpubs.co.uk/goose-selly-oak?utm_source=gmb&utm_medium=organic&utm_campaign=homepage,,
Birmingham,Reflex - Birmingham,"36-37 Broad St, Birmingham B1 2DY, UK",0121 643 0444,https://www.retro-bars.co.uk/reflex-birmingham?utm_source=gmb&utm_medium=organic&utm_campaign=homepage,,
Birmingham,The Dragon Inn,"The Arcadian, 70 Hurst St, Birmingham B5 4TD, UK",0121 622 7850,https://www.jdwetherspoon.com/pubs/all-pubs/england/west-midlands/the-dragon-inn-birmingham,,
Birmingham,The Woodman Pub,"Science Garden, 1 Curzon St, Birmingham B4 7XG, UK",0121 572 9863,https://woodmanbirmingham.co.uk/,,
Birmingham,The Red Lion,"95 Warstone Ln, Birmingham B18 6NG, UK",0121 231 1060,https://www.joulesbrewery.co.uk/red-lion-jewellery-quarter/,accounts@joulesbrewery.co.uk,https://www.joulesbrewery.co.uk/contact-us
Birmingham,"The Roebuck, Birmingham","16 Church St, Birmingham B3 2NP, UK",0121 233 3666,https://www.roebuckbirmingham.co.uk/?y_source=1_MTQ5ODgwNjUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,Roebuck.Birmingham@fullers.co.uk,https://www.roebuckbirmingham.co.uk
Birmingham,The Soloman Cutler,"5 Broad St, Birmingham B1 2DS, UK",0121 631 8930,https://www.jdwetherspoon.com/pubs/all-pubs/england/west-midlands/the-soloman-cutler-birmingham,,
Birmingham,Old House At Home,"193 Lordswood Rd, Harborne, Birmingham B17 8QP, UK",0121 427 8756,https://www.greeneking.co.uk/pubs/west-midlands/old-house-at-home?utm_source=g_places&utm_medium=locations&utm_campaign=PC_pubpage,,
Birmingham,The Button Factory,"25 Frederick St, Birmingham B1 3HH, UK",0121 236 4653,http://thebuttonfactorybirmingham.co.uk/,hello@thebuttonfactorybirmingham.co.uk,http://thebuttonfactorybirmingham.co.uk
Birmingham,Sacks Of Potatoes,"10, Gosta Green, Birmingham B4 7ER, UK",0121 492 1600,https://www.greatukpubs.co.uk/sacks-of-potatoes-birmingham?utm_source=gmb&utm_medium=organic&utm_campaign=homepage,,
Birmingham,The Railway,"Savoy Buildings, Hill St, Birmingham B1 1PU, UK",0121 643 7167,https://www.therailwaybirmingham.co.uk/?utm_source=google&utm_medium=organic&utm_campaign=gmb-homepage,,
Birmingham,Tap & Spile Birmingham,"10-16 Gas St, Birmingham B1 2JT, UK",,https://tapandspile.co.uk/,contact@tapandspile.co.uk,https://tapandspile.co.uk
Birmingham,Bar + Block Steakhouse Birmingham City Centre (Waterloo Street),"3-6 Waterloo St, Birmingham B2 5PG, UK",0121 227 5139,https://www.barandblock.co.uk/en-gb/locations/birmingham?cid=GLBC_40537270,,
Birmingham,The Birmingham Stable,"1 Orion, 115 John Bright St, Birmingham B1 1BE, UK",0121 643 8918,https://stablepizza.com/birmingham/,,
Birmingham,The Good Intent,"32-33 Great Western Arcade, Birmingham B2 5HU, UK",0121 572 5788,http://www.craddocksbrewery.co.uk/,,
Birmingham,The London and North Western,"Unit 1, New Street Station, Smallbrook Queensway, Birmingham B2 4QE, UK",0121 643 7527,https://www.jdwetherspoon.com/pubs/all-pubs/england/west-midlands/the-london-and-northwestern,,
Leeds,Whitelock's Ale House,"Turk's Head Yard, Leeds LS1 6HB, UK",0113 245 3950,http://www.whitelocksleeds.com/,hello@whitelocksleeds.com,http://www.whitelocksleeds.com
Leeds,The Midnight Bell,"101 Water Ln, Holbeck, Leeds LS11 5QN, UK",0113 244 5044,http://www.midnightbell.co.uk/,info@midnightbell.co.uk,http://www.midnightbell.co.uk/contact
Leeds,Headrow House,"19a The Headrow, Leeds LS1 6PU, UK",0113 245 9370,http://headrowhouse.com/,info@headrowhouse.com,http://headrowhouse.com/contact
Leeds,The White Swan,"5 Swan St, Leeds LS1 6LG, UK",0113 242 0187,http://www.whiteswanleeds.co.uk/,,
Leeds,The Adelphi,"1-3 Hunslet Rd, Leeds LS10 1JQ, UK",0113 245 6377,https://www.theadelphileeds.co.uk/?utm_source=google&utm_medium=organic&utm_campaign=gmb-homepage,,
Leeds,Green Room,"36 Wellington St, Leeds LS1 2DE, UK",,http://green-room.com/,hello@green-room.com,http://green-room.com
Leeds,The Library,"229 Woodhouse Ln, Woodhouse, Leeds LS2 3AP, UK",0113 244 0794,http://www.socialpubandkitchen.co.uk/library-leeds?utm_source=gmb&utm_medium=organic&utm_campaign=homepage,,
Leeds,The Ship Inn,"Queens Arcade, 71 Briggate, Leeds LS1 6LH, UK",0113 246 8031,http://www.theshipleeds.co.uk/,,
Leeds,Bridgewater Arms,"5 Cardigan Fields Rd, Burley, Leeds LS4 2DG, UK",0113 203 8752,https://www.greeneking.co.uk/pubs/west-yorkshire/bridgewater-arms?utm_source=g_places&utm_medium=locations&utm_campaign=FG_pubpage,,
Leeds,Merchant Leeds,"20-24 Woodhouse Ln, Leeds LS2 8LX, UK",0113 244 1212,https://www.greatlocalpubs.co.uk/merchant-leeds?utm_source=gmb&utm_medium=organic&utm_campaign=homepage,,
Leeds,O'Neill's Leeds,"40 Boar Ln, Leeds LS1 5DA, UK",0113 245 8063,https://www.oneills.co.uk/national-search/yorkshire-and-the-humber/leeds?utm_source=google&utm_medium=organic&utm_campaign=gmb-homepage,,
